"licitacao_contrato";"id";"data";"catmat_id";"quantidade";"unidade";"valor_unitario";"valor_total"
0;825730;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825731;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825732;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825733;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825734;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825735;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825736;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825737;"2022-01-04";402920;31;"";610.0;18910.0
0;825738;"2022-01-04";402920;31;"";610.0;18910.0
0;825739;"2022-01-04";402920;31;"";610.0;18910.0
0;825740;"2022-01-04";402920;31;"";610.0;18910.0
0;825741;"2022-01-04";402920;31;"";610.0;18910.0
0;825742;"2022-01-04";402920;31;"";610.0;18910.0
0;825743;"2022-01-04";402920;31;"";610.0;18910.0
0;825744;"2022-01-04";402920;31;"";610.0;18910.0
0;825745;"2022-01-04";402920;31;"";610.0;18910.0
0;825746;"2022-01-04";402920;31;"";610.0;18910.0
0;825747;"2022-01-04";402920;31;"";610.0;18910.0
0;825748;"2022-01-04";402920;31;"";610.0;18910.0
0;825749;"2022-01-04";402920;31;"";610.0;18910.0
0;825750;"2022-01-04";402920;31;"";610.0;18910.0
0;825751;"2022-01-04";402920;31;"";610.0;18910.0
0;825752;"2022-01-04";402920;31;"";610.0;18910.0
0;825753;"2022-01-04";402920;31;"";610.0;18910.0
0;825754;"2022-01-04";402920;31;"";610.0;18910.0
0;825755;"2022-01-04";402920;31;"";610.0;18910.0
0;825756;"2022-01-04";402920;31;"";610.0;18910.0
0;825757;"2022-01-04";402920;31;"";610.0;18910.0
0;825758;"2022-01-04";402920;31;"";610.0;18910.0
0;825759;"2022-01-04";402920;31;"";610.0;18910.0
0;825760;"2022-01-04";402920;31;"";610.0;18910.0
0;825761;"2022-01-04";402920;31;"";610.0;18910.0
0;825762;"2022-01-04";402920;31;"";610.0;18910.0
0;825763;"2022-01-04";402920;31;"";610.0;18910.0
0;825764;"2022-01-04";402920;31;"";610.0;18910.0
0;825765;"2022-01-04";402920;31;"";610.0;18910.0
0;825766;"2022-01-04";402920;31;"";610.0;18910.0
0;825767;"2022-01-04";402920;31;"";610.0;18910.0
0;825768;"2022-01-04";402920;31;"";610.0;18910.0
0;825769;"2022-01-04";402920;31;"";610.0;18910.0
0;825770;"2022-01-04";402920;31;"";610.0;18910.0
0;825771;"2022-01-04";402920;31;"";610.0;18910.0
0;825772;"2022-01-04";402920;31;"";610.0;18910.0
0;825773;"2022-01-04";402920;31;"";610.0;18910.0
0;825774;"2022-01-04";402920;31;"";610.0;18910.0
0;825775;"2022-01-04";402920;31;"";610.0;18910.0
0;825776;"2022-01-04";402920;31;"";610.0;18910.0
0;825777;"2022-01-04";402920;31;"";610.0;18910.0
0;825778;"2022-01-04";402920;31;"";610.0;18910.0
0;825779;"2022-01-04";402920;31;"";610.0;18910.0
0;825780;"2022-01-04";402920;31;"";610.0;18910.0
0;825781;"2022-01-04";402920;31;"";610.0;18910.0
0;825782;"2022-01-04";402920;31;"";610.0;18910.0
0;825783;"2022-01-04";402920;31;"";610.0;18910.0
0;825784;"2022-01-04";402920;31;"";610.0;18910.0
0;825785;"2022-01-04";402920;31;"";610.0;18910.0
0;825786;"2022-01-04";402920;31;"";610.0;18910.0
0;825787;"2022-01-04";402920;31;"";610.0;18910.0
0;825788;"2022-01-04";402920;31;"";610.0;18910.0
0;825789;"2022-01-04";402920;31;"";610.0;18910.0
0;825790;"2022-01-04";402920;31;"";610.0;18910.0
0;825791;"2022-01-04";402920;31;"";610.0;18910.0
0;825792;"2022-01-04";402920;31;"";610.0;18910.0
0;825793;"2022-01-04";402920;31;"";610.0;18910.0
0;825794;"2022-01-04";402920;31;"";610.0;18910.0
0;825795;"2022-01-04";402920;31;"";610.0;18910.0
0;825796;"2022-01-04";402920;31;"";610.0;18910.0
0;825797;"2022-01-04";402920;31;"";610.0;18910.0
0;825798;"2022-01-04";402920;31;"";610.0;18910.0
0;825799;"2022-01-04";402920;31;"";610.0;18910.0
0;825800;"2022-01-04";402920;31;"";610.0;18910.0
0;825801;"2022-01-04";402920;31;"";610.0;18910.0
0;825802;"2022-01-04";402920;31;"";610.0;18910.0
0;825803;"2022-01-04";402920;31;"";610.0;18910.0
0;825804;"2022-01-04";402920;31;"";610.0;18910.0
0;825805;"2022-01-04";402920;31;"";610.0;18910.0
0;825806;"2022-01-04";402920;31;"";610.0;18910.0
0;825807;"2022-01-04";402920;6;"";610.0;3660.0
0;825808;"2022-01-04";402920;6;"";610.0;3660.0
0;825809;"2022-01-04";402920;6;"";610.0;3660.0
0;825810;"2022-01-04";402920;6;"";610.0;3660.0
0;825811;"2022-01-04";402920;6;"";610.0;3660.0
0;825812;"2022-01-04";402920;6;"";610.0;3660.0
0;825813;"2022-01-04";402920;6;"";610.0;3660.0
0;825814;"2022-01-04";402920;6;"";610.0;3660.0
0;825815;"2022-01-04";402920;6;"";610.0;3660.0
0;825816;"2022-01-04";402920;6;"";610.0;3660.0
0;825817;"2022-01-04";402920;6;"";610.0;3660.0
0;825818;"2022-01-04";402920;6;"";610.0;3660.0
0;825819;"2022-01-04";402920;6;"";610.0;3660.0
0;825820;"2022-01-04";402920;6;"";610.0;3660.0
0;825821;"2022-01-04";402920;6;"";610.0;3660.0
0;825822;"2022-01-04";402920;6;"";610.0;3660.0
0;825823;"2022-01-04";402920;6;"";610.0;3660.0
0;825824;"2022-01-04";402920;6;"";610.0;3660.0
0;825825;"2022-01-04";402920;6;"";610.0;3660.0
0;825826;"2022-01-04";402920;6;"";610.0;3660.0
0;825827;"2022-01-04";402920;6;"";610.0;3660.0
0;825828;"2022-01-04";402920;6;"";610.0;3660.0
0;825829;"2022-01-04";402920;6;"";610.0;3660.0
0;825830;"2022-01-04";402920;6;"";610.0;3660.0
0;825831;"2022-01-04";402920;6;"";610.0;3660.0
0;825832;"2022-01-04";402920;6;"";610.0;3660.0
0;825833;"2022-01-04";402920;6;"";610.0;3660.0
0;825834;"2022-01-04";402920;6;"";610.0;3660.0
0;825835;"2022-01-04";402920;6;"";610.0;3660.0
0;825836;"2022-01-04";402920;6;"";610.0;3660.0
0;825837;"2022-01-04";402920;6;"";610.0;3660.0
0;825838;"2022-01-04";402920;6;"";610.0;3660.0
0;825839;"2022-01-04";402920;6;"";610.0;3660.0
0;825840;"2022-01-04";402920;6;"";610.0;3660.0
0;825841;"2022-01-04";402920;6;"";610.0;3660.0
0;825842;"2022-01-04";402920;6;"";610.0;3660.0
0;825843;"2022-01-04";402920;6;"";610.0;3660.0
0;825844;"2022-01-04";402920;6;"";610.0;3660.0
0;825845;"2022-01-04";402920;6;"";610.0;3660.0
0;825846;"2022-01-04";402920;6;"";610.0;3660.0
0;825847;"2022-01-04";402920;6;"";610.0;3660.0
0;825848;"2022-01-04";402920;6;"";610.0;3660.0
0;825849;"2022-01-04";402920;6;"";610.0;3660.0
0;825850;"2022-01-04";402920;6;"";610.0;3660.0
0;825851;"2022-01-04";402920;6;"";610.0;3660.0
0;825852;"2022-01-04";402920;6;"";610.0;3660.0
0;825853;"2022-01-04";402920;6;"";610.0;3660.0
0;825854;"2022-01-04";402920;6;"";610.0;3660.0
0;825855;"2022-01-04";402920;6;"";610.0;3660.0
0;825856;"2022-01-04";402920;6;"";610.0;3660.0
0;825857;"2022-01-04";402920;6;"";610.0;3660.0
0;825858;"2022-01-04";402920;6;"";610.0;3660.0
0;825859;"2022-01-04";402920;6;"";610.0;3660.0
0;825860;"2022-01-04";402920;6;"";610.0;3660.0
0;825861;"2022-01-04";402920;6;"";610.0;3660.0
0;825862;"2022-01-04";402920;6;"";610.0;3660.0
0;825863;"2022-01-04";402920;6;"";610.0;3660.0
0;825864;"2022-01-04";402920;6;"";610.0;3660.0
0;825865;"2022-01-04";402920;6;"";610.0;3660.0
0;825866;"2022-01-04";402920;6;"";610.0;3660.0
0;825867;"2022-01-04";402920;6;"";610.0;3660.0
0;825868;"2022-01-04";402920;6;"";610.0;3660.0
0;825869;"2022-01-04";402920;6;"";610.0;3660.0
0;825870;"2022-01-04";402920;6;"";610.0;3660.0
0;825871;"2022-01-04";402920;6;"";610.0;3660.0
0;825872;"2022-01-04";402920;6;"";610.0;3660.0
0;825873;"2022-01-04";402920;6;"";610.0;3660.0
0;825874;"2022-01-04";402920;6;"";610.0;3660.0
0;825875;"2022-01-04";402920;6;"";610.0;3660.0
0;825876;"2022-01-04";402920;6;"";610.0;3660.0
0;825877;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825878;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825879;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825880;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825881;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825882;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825883;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825884;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825885;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825886;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825887;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825888;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825889;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825890;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825891;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825892;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825893;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825894;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825895;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825896;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825897;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825898;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825899;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825900;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825901;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825902;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825903;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825904;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825905;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825906;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825907;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825908;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825909;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825910;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825911;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825912;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825913;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825914;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825915;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825916;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825917;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825918;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825919;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825920;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825921;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825922;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825923;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825924;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825925;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825926;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825927;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825928;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825929;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825930;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825931;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825932;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825933;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825934;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825935;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825936;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825937;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825938;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825939;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825940;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825941;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825942;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825943;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825944;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825945;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825946;"2022-01-04";402920;1976;"";610.0;1205360.0
0;825947;"2022-01-04";402920;31;"";610.0;18910.0
0;825948;"2022-01-04";402920;31;"";610.0;18910.0
0;825949;"2022-01-04";402920;31;"";610.0;18910.0
0;825950;"2022-01-04";402920;31;"";610.0;18910.0
0;825951;"2022-01-04";402920;31;"";610.0;18910.0
0;825952;"2022-01-04";402920;31;"";610.0;18910.0
0;825953;"2022-01-04";402920;31;"";610.0;18910.0
0;825954;"2022-01-04";402920;31;"";610.0;18910.0
0;825955;"2022-01-04";402920;31;"";610.0;18910.0
0;825956;"2022-01-04";402920;31;"";610.0;18910.0
0;825957;"2022-01-04";402920;31;"";610.0;18910.0
0;825958;"2022-01-04";402920;31;"";610.0;18910.0
0;825959;"2022-01-04";402920;31;"";610.0;18910.0
0;825960;"2022-01-04";402920;31;"";610.0;18910.0
0;825961;"2022-01-04";402920;31;"";610.0;18910.0
0;825962;"2022-01-04";402920;31;"";610.0;18910.0
0;825963;"2022-01-04";402920;31;"";610.0;18910.0
0;825964;"2022-01-04";402920;31;"";610.0;18910.0
0;825965;"2022-01-04";402920;31;"";610.0;18910.0
0;825966;"2022-01-04";402920;31;"";610.0;18910.0
0;825967;"2022-01-04";402920;31;"";610.0;18910.0
0;825968;"2022-01-04";402920;31;"";610.0;18910.0
0;825969;"2022-01-04";402920;31;"";610.0;18910.0
0;825970;"2022-01-04";402920;31;"";610.0;18910.0
0;825971;"2022-01-04";402920;31;"";610.0;18910.0
0;825972;"2022-01-04";402920;31;"";610.0;18910.0
0;825973;"2022-01-04";402920;31;"";610.0;18910.0
0;825974;"2022-01-04";402920;31;"";610.0;18910.0
0;825975;"2022-01-04";402920;31;"";610.0;18910.0
0;825976;"2022-01-04";402920;31;"";610.0;18910.0
0;825977;"2022-01-04";402920;31;"";610.0;18910.0
0;825978;"2022-01-04";402920;31;"";610.0;18910.0
0;825979;"2022-01-04";402920;31;"";610.0;18910.0
0;825980;"2022-01-04";402920;31;"";610.0;18910.0
0;825981;"2022-01-04";402920;31;"";610.0;18910.0
0;825982;"2022-01-04";402920;31;"";610.0;18910.0
0;825983;"2022-01-04";402920;31;"";610.0;18910.0
0;825984;"2022-01-04";402920;31;"";610.0;18910.0
0;825985;"2022-01-04";402920;31;"";610.0;18910.0
0;825986;"2022-01-04";402920;31;"";610.0;18910.0
0;825987;"2022-01-04";402920;31;"";610.0;18910.0
0;825988;"2022-01-04";402920;31;"";610.0;18910.0
0;825989;"2022-01-04";402920;31;"";610.0;18910.0
0;825990;"2022-01-04";402920;31;"";610.0;18910.0
0;825991;"2022-01-04";402920;31;"";610.0;18910.0
0;825992;"2022-01-04";402920;31;"";610.0;18910.0
0;825993;"2022-01-04";402920;31;"";610.0;18910.0
0;825994;"2022-01-04";402920;31;"";610.0;18910.0
0;825995;"2022-01-04";402920;31;"";610.0;18910.0
0;825996;"2022-01-04";402920;31;"";610.0;18910.0
0;825997;"2022-01-04";402920;31;"";610.0;18910.0
0;825998;"2022-01-04";402920;31;"";610.0;18910.0
0;825999;"2022-01-04";402920;31;"";610.0;18910.0
0;826000;"2022-01-04";402920;31;"";610.0;18910.0
0;826001;"2022-01-04";402920;31;"";610.0;18910.0
0;826002;"2022-01-04";402920;31;"";610.0;18910.0
0;826003;"2022-01-04";402920;31;"";610.0;18910.0
0;826004;"2022-01-04";402920;31;"";610.0;18910.0
0;826005;"2022-01-04";402920;31;"";610.0;18910.0
0;826006;"2022-01-04";402920;31;"";610.0;18910.0
0;826007;"2022-01-04";402920;31;"";610.0;18910.0
0;826008;"2022-01-04";402920;31;"";610.0;18910.0
0;826009;"2022-01-04";402920;31;"";610.0;18910.0
0;826010;"2022-01-04";402920;31;"";610.0;18910.0
0;826011;"2022-01-04";402920;31;"";610.0;18910.0
0;826012;"2022-01-04";402920;31;"";610.0;18910.0
0;826013;"2022-01-04";402920;31;"";610.0;18910.0
0;826014;"2022-01-04";402920;31;"";610.0;18910.0
0;826015;"2022-01-04";402920;31;"";610.0;18910.0
0;826016;"2022-01-04";402920;31;"";610.0;18910.0
0;826017;"2022-01-04";402920;6;"";610.0;3660.0
0;826018;"2022-01-04";402920;6;"";610.0;3660.0
0;826019;"2022-01-04";402920;6;"";610.0;3660.0
0;826020;"2022-01-04";402920;6;"";610.0;3660.0
0;826021;"2022-01-04";402920;6;"";610.0;3660.0
0;826022;"2022-01-04";402920;6;"";610.0;3660.0
0;826023;"2022-01-04";402920;6;"";610.0;3660.0
0;826024;"2022-01-04";402920;6;"";610.0;3660.0
0;826025;"2022-01-04";402920;6;"";610.0;3660.0
0;826026;"2022-01-04";402920;6;"";610.0;3660.0
0;826027;"2022-01-04";402920;6;"";610.0;3660.0
0;826028;"2022-01-04";402920;6;"";610.0;3660.0
0;826029;"2022-01-04";402920;6;"";610.0;3660.0
0;826030;"2022-01-04";402920;6;"";610.0;3660.0
0;826031;"2022-01-04";402920;6;"";610.0;3660.0
0;826032;"2022-01-04";402920;6;"";610.0;3660.0
0;826033;"2022-01-04";402920;6;"";610.0;3660.0
0;826034;"2022-01-04";402920;6;"";610.0;3660.0
0;826035;"2022-01-04";402920;6;"";610.0;3660.0
0;826036;"2022-01-04";402920;6;"";610.0;3660.0
0;826037;"2022-01-04";402920;6;"";610.0;3660.0
0;826038;"2022-01-04";402920;6;"";610.0;3660.0
0;826039;"2022-01-04";402920;6;"";610.0;3660.0
0;826040;"2022-01-04";402920;6;"";610.0;3660.0
0;826041;"2022-01-04";402920;6;"";610.0;3660.0
0;826042;"2022-01-04";402920;6;"";610.0;3660.0
0;826043;"2022-01-04";402920;6;"";610.0;3660.0
0;826044;"2022-01-04";402920;6;"";610.0;3660.0
0;826045;"2022-01-04";402920;6;"";610.0;3660.0
0;826046;"2022-01-04";402920;6;"";610.0;3660.0
0;826047;"2022-01-04";402920;6;"";610.0;3660.0
0;826048;"2022-01-04";402920;6;"";610.0;3660.0
0;826049;"2022-01-04";402920;6;"";610.0;3660.0
0;826050;"2022-01-04";402920;6;"";610.0;3660.0
0;826051;"2022-01-04";402920;6;"";610.0;3660.0
0;826052;"2022-01-04";402920;6;"";610.0;3660.0
0;826053;"2022-01-04";402920;6;"";610.0;3660.0
0;826054;"2022-01-04";402920;6;"";610.0;3660.0
0;826055;"2022-01-04";402920;6;"";610.0;3660.0
0;826056;"2022-01-04";402920;6;"";610.0;3660.0
0;826057;"2022-01-04";402920;6;"";610.0;3660.0
0;826058;"2022-01-04";402920;6;"";610.0;3660.0
0;826059;"2022-01-04";402920;6;"";610.0;3660.0
0;826060;"2022-01-04";402920;6;"";610.0;3660.0
0;826061;"2022-01-04";402920;6;"";610.0;3660.0
0;826062;"2022-01-04";402920;6;"";610.0;3660.0
0;826063;"2022-01-04";402920;6;"";610.0;3660.0
0;826064;"2022-01-04";402920;6;"";610.0;3660.0
0;826065;"2022-01-04";402920;6;"";610.0;3660.0
0;826066;"2022-01-04";402920;6;"";610.0;3660.0
0;826067;"2022-01-04";402920;6;"";610.0;3660.0
0;826068;"2022-01-04";402920;6;"";610.0;3660.0
0;826069;"2022-01-04";402920;6;"";610.0;3660.0
0;826070;"2022-01-04";402920;6;"";610.0;3660.0
0;826071;"2022-01-04";402920;6;"";610.0;3660.0
0;826072;"2022-01-04";402920;6;"";610.0;3660.0
0;826073;"2022-01-04";402920;6;"";610.0;3660.0
0;826074;"2022-01-04";402920;6;"";610.0;3660.0
0;826075;"2022-01-04";402920;6;"";610.0;3660.0
0;826076;"2022-01-04";402920;6;"";610.0;3660.0
0;826077;"2022-01-04";402920;6;"";610.0;3660.0
0;826078;"2022-01-04";402920;6;"";610.0;3660.0
0;826079;"2022-01-04";402920;6;"";610.0;3660.0
0;826080;"2022-01-04";402920;6;"";610.0;3660.0
0;826081;"2022-01-04";402920;6;"";610.0;3660.0
0;826082;"2022-01-04";402920;6;"";610.0;3660.0
0;826083;"2022-01-04";402920;6;"";610.0;3660.0
0;826084;"2022-01-04";402920;6;"";610.0;3660.0
0;826085;"2022-01-04";402920;6;"";610.0;3660.0
0;826086;"2022-01-04";402920;6;"";610.0;3660.0
0;826129;"2022-01-06";245937;2000;"";6.0;12000.0
0;826170;"2022-01-06";245937;30000;"";1.35;40500.0
0;826275;"2022-01-05";463767;160;"";6.25;1000.0
0;826276;"2022-01-05";447505;120;"";17.82;2138.4
0;826277;"2022-01-05";463781;255;"";3.99;1017.45
0;826278;"2022-01-05";463780;5;"";4.97;24.85
0;826279;"2022-01-05";246176;30;"";3.31;99.3
0;826280;"2022-01-05";226263;315;"";4.94;1556.1
0;826281;"2022-01-05";256106;75;"";3.48;261.0
0;826282;"2022-01-05";226233;60;"";3.3;198.0
0;826283;"2022-01-05";464556;55;"";14.33;788.15
0;826284;"2022-01-05";250033;85;"";4.85;412.25
0;826285;"2022-01-05";446703;425;"";2.98;1266.5
0;826286;"2022-01-05";464393;280;"";5.0;1400.0
0;826287;"2022-01-05";464397;15;"";9.18;137.7
0;826288;"2022-01-05";464402;105;"";12.91;1355.55
0;826289;"2022-01-05";458980;80;"";5.44;435.2
0;826290;"2022-01-05";463795;275;"";3.56;979.0
0;826291;"2022-01-05";464404;345;"";4.51;1555.95
0;826292;"2022-01-05";464406;105;"";6.57;689.85
0;826293;"2022-01-05";446393;10;"";39.38;393.8
0;826294;"2022-01-05";224415;44;"";9.0;396.0
0;826295;"2022-01-05";402879;15;"";39.6;594.0
0;826296;"2022-01-05";464418;140;"";2.69;376.6
0;826297;"2022-01-05";464421;210;"";4.91;1031.1
0;826298;"2022-01-05";463797;210;"";11.88;2494.8
0;826299;"2022-01-05";449005;45;"";7.19;323.55
0;826300;"2022-01-05";463810;50;"";3.5;175.0
0;826301;"2022-01-05";463923;20;"";16.0;320.0
0;826302;"2022-01-05";463919;1;"";47.52;47.52
0;826303;"2022-01-05";463809;115;"";5.01;576.15
0;826304;"2022-01-05";419190;110;"";30.98;3407.8
0;826305;"2022-01-05";463839;215;"";5.03;1081.45
0;826306;"2022-01-05";463829;35;"";6.43;225.05
0;826307;"2022-01-05";463930;1;"";24.67;24.67
0;826308;"2022-01-05";464435;45;"";6.55;294.75
0;826309;"2022-01-05";228756;335;"";9.11;3051.85
0;826310;"2022-01-05";228756;15;"";13.37;200.55
0;826311;"2022-01-05";464454;5;"";20.16;100.8
0;826312;"2022-01-05";447393;40;"";39.39;1575.6
0;826313;"2022-01-05";463547;50;"";31.6;1580.0
0;826323;"2022-01-05";21636;1;"";94666.7;94666.7
0;826324;"2022-01-05";233467;2;"";76250.0;152500.0
0;826332;"2022-01-04";433593;80;"";35.0;2800.0
0;826333;"2022-01-04";350400;80;"";40.0;3200.0
0;826334;"2022-01-04";414035;10;"";55.0;550.0
0;826335;"2022-01-04";351922;50;"";15.0;750.0
0;826336;"2022-01-04";433604;50;"";15.0;750.0
0;826337;"2022-01-04";70327;400;"";7.5;3000.0
0;826338;"2022-01-04";441470;10;"";20.0;200.0
0;826369;"2022-01-06";442070;3410;"";3.1;10571.0
0;826370;"2022-01-06";369814;4060;"";40.0;162400.0
0;826371;"2022-01-06";382701;7700;"";1.9;14630.0
0;826372;"2022-01-06";381768;8890;"";3.47;30848.3
0;826419;"2022-01-06";459788;6;"";22000.0;132000.0
0;826457;"2022-01-06";412710;38;"";480.8;18270.4
0;826465;"2022-01-04";5800;30;"";204.76;6142.8
0;826466;"2022-01-04";18821;10;"";59.28;592.8
0;826467;"2022-01-04";5983;100;"";12.0;1200.0
0;826468;"2022-01-04";386596;100;"";12.51;1251.0
0;826469;"2022-01-04";37583;300;"";4.61;1383.0
0;826470;"2022-01-04";150125;100;"";10.91;1091.0
0;826471;"2022-01-04";52264;60;"";5.5;330.0
0;826472;"2022-01-04";52264;60;"";12.95;777.0
0;826473;"2022-01-04";325830;60;"";11.37;682.2
0;826474;"2022-01-04";41521;100;"";107.48;10748.0
0;826475;"2022-01-04";71510;100;"";115.2;11520.0
0;826476;"2022-01-04";71510;50;"";93.13;4656.5
0;826477;"2022-01-04";71510;50;"";105.18;5259.0
0;826478;"2022-01-04";71510;100;"";62.33;6233.0
0;826479;"2022-01-04";71510;5;"";677.52;3387.6
0;826480;"2022-01-04";71510;10;"";509.09;5090.9
0;826481;"2022-01-04";71510;5;"";542.66;2713.3
0;826482;"2022-01-04";71510;60;"";109.63;6577.8
0;826483;"2022-01-04";71510;40;"";84.42;3376.8
0;826484;"2022-01-04";71510;40;"";58.9;2356.0
0;826485;"2022-01-04";41521;2625;"";10.97;28796.2
0;826486;"2022-01-04";41521;10000;"";5.0;50000.0
0;826515;"2022-01-06";150515;270;"";165.53;44693.1
0;826579;"2022-01-07";297904;12;"";335.56;4026.74
0;826593;"2022-01-06";74624;1;"";11100.0;11100.0
0;826594;"2022-01-06";74624;2;"";49290.0;98580.0
0;826626;"2022-01-06";469791;35;"";3967.0;138845.0
0;826632;"2022-01-06";469795;3;"";4596.0;13788.0
0;826637;"2022-01-06";451815;20;"";994.19;19883.8
0;826639;"2022-01-04";289045;5;"";311.01;1555.05
0;826640;"2022-01-04";418388;7;"";4098.07;28686.5
0;826641;"2022-01-04";411031;6;"";510.96;3065.76
0;826642;"2022-01-04";412943;5;"";311.01;1555.05
0;826643;"2022-01-04";285691;2;"";2736.33;5472.66
0;826644;"2022-01-04";401481;5;"";517.96;2589.8
